x,y,z,pitch,yaw,ok,err
0.45,0.1,0.14,1.57,0.3,0,0.03825998621168855
0.45,0.1,0.14,1.57,0.6,0,0.027738810419675523
0.45,0.1,0.18,0.0,-0.6,1,9.262811606442338e-05
0.45,0.1,0.18,0.0,-0.3,1,5.474686348264484e-05
0.45,0.1,0.18,0.0,0.0,1,5.624068183486716e-05
0.45,0.1,0.18,0.0,0.3,1,6.690107859774093e-05
0.45,0.1,0.18,0.0,0.6,1,8.739011619173633e-05
0.45,0.1,0.18,0.225,-0.6,1,8.367197481484425e-05
0.45,0.1,0.18,0.225,-0.3,1,9.145601854691846e-05
0.45,0.1,0.18,0.225,0.0,1,6.783165342907866e-05
0.45,0.1,0.18,0.225,0.3,1,7.640060048541482e-05
0.45,0.1,0.18,0.225,0.6,1,5.455934231623732e-05
0.45,0.1,0.18,0.45,-0.6,1,7.492010877458639e-05
0.45,0.1,0.18,0.45,-0.3,1,7.566690933344955e-05
0.45,0.1,0.18,0.45,0.0,1,8.682136670897963e-05
0.45,0.1,0.18,0.45,0.3,1,8.86395166365357e-05
0.45,0.1,0.18,0.45,0.6,1,5.9593215834777226e-05
0.45,0.1,0.18,0.675,-0.6,1,8.432755746546677e-05
0.45,0.1,0.18,0.675,-0.3,1,7.814639024081612e-05
0.45,0.1,0.18,0.675,0.0,1,5.9902432392511156e-05
0.45,0.1,0.18,0.675,0.3,1,5.841397665183438e-05
0.45,0.1,0.18,0.675,0.6,1,7.346726546828081e-05
0.45,0.1,0.18,0.9,-0.6,1,5.3421026938790434e-05
0.45,0.1,0.18,0.9,-0.3,1,5.904364732506682e-05
0.45,0.1,0.18,0.9,0.0,1,8.150723765595463e-05
0.45,0.1,0.18,0.9,0.3,1,7.734747612626454e-05
0.45,0.1,0.18,0.9,0.6,1,9.578863625412953e-05
0.45,0.1,0.18,1.2,-0.6,1,8.28888598321351e-05
0.45,0.1,0.18,1.2,-0.3,1,9.504523187253736e-05
0.45,0.1,0.18,1.2,0.0,1,5.855283239417062e-05
0.45,0.1,0.18,1.2,0.3,1,5.4793129997549924e-05
0.45,0.1,0.18,1.2,0.6,1,6.754264955103716e-05
0.45,0.1,0.18,1.57,-0.6,0,0.2650155359883449
0.45,0.1,0.18,1.57,-0.3,0,0.2972714334409738
0.45,0.1,0.18,1.57,0.0,0,0.08632215394388966
0.45,0.1,0.18,1.57,0.3,0,0.06608084626152974
0.45,0.1,0.18,1.57,0.6,0,0.07365371635648253
0.45,0.1,0.22,0.0,-0.6,1,9.209384192172098e-05
0.45,0.1,0.22,0.0,-0.3,1,5.3015773013216514e-05
0.45,0.1,0.22,0.0,0.0,1,5.267626172347803e-05
0.45,0.1,0.22,0.0,0.3,1,6.3171137699267e-05
0.45,0.1,0.22,0.0,0.6,1,9.101407839449212e-05
0.45,0.1,0.22,0.225,-0.6,1,7.369842833336364e-05
0.45,0.1,0.22,0.225,-0.3,1,9.182507051502758e-05
0.45,0.1,0.22,0.225,0.0,1,6.791784550812195e-05
0.45,0.1,0.22,0.225,0.3,1,7.591123114024205e-05
0.45,0.1,0.22,0.225,0.6,1,5.463926113634981e-05
0.45,0.1,0.22,0.45,-0.6,1,7.341847047450158e-05
0.45,0.1,0.22,0.45,-0.3,1,5.004941006903667e-05
0.45,0.1,0.22,0.45,0.0,1,8.987492627141039e-05
0.45,0.1,0.22,0.45,0.3,1,9.302127866833709e-05
0.45,0.1,0.22,0.45,0.6,1,6.118954963119415e-05
0.45,0.1,0.22,0.675,-0.6,1,8.607923085193266e-05
0.45,0.1,0.22,0.675,-0.3,1,6.071254857042247e-05
0.45,0.1,0.22,0.675,0.0,1,6.231050305702676e-05
0.45,0.1,0.22,0.675,0.3,1,6.168540156906609e-05
0.45,0.1,0.22,0.675,0.6,1,7.733236277752544e-05
0.45,0.1,0.22,0.9,-0.6,1,5.579719590425674e-05
0.45,0.1,0.22,0.9,-0.3,1,7.444413566801512e-05
0.45,0.1,0.22,0.9,0.0,1,8.325192504523451e-05
0.45,0.1,0.22,0.9,0.3,1,7.981272256223768e-05
0.45,0.1,0.22,0.9,0.6,1,9.965053829280735e-05
0.45,0.1,0.22,1.2,-0.6,0,0.022293981977981908
0.45,0.1,0.22,1.2,-0.3,1,9.16544587591413e-05
0.45,0.1,0.22,1.2,0.0,1,5.868090741677758e-05
0.45,0.1,0.22,1.2,0.3,1,5.547213472598525e-05
0.45,0.1,0.22,1.2,0.6,1,6.908137486361094e-05
0.45,0.1,0.22,1.57,-0.6,0,0.41579657890904675
0.45,0.1,0.22,1.57,-0.3,0,0.26883784565065494
0.45,0.1,0.22,1.57,0.0,0,0.16252279423151353
0.45,0.1,0.22,1.57,0.3,0,0.11514431134686563
0.45,0.1,0.22,1.57,0.6,0,0.13333850766603353
0.45,0.1,0.26,0.0,-0.6,1,8.331757915121676e-05
0.45,0.1,0.26,0.0,-0.3,1,8.420705429247475e-05
0.45,0.1,0.26,0.0,0.0,1,6.575283328504787e-05
0.45,0.1,0.26,0.0,0.3,1,7.588882606452488e-05
0.45,0.1,0.26,0.0,0.6,1,5.31955754920159e-05
0.45,0.1,0.26,0.225,-0.6,1,6.977060552382481e-05
0.45,0.1,0.26,0.225,-0.3,1,9.53849962966288e-05
0.45,0.1,0.26,0.225,0.0,1,7.09377795118742e-05
0.45,0.1,0.26,0.225,0.3,1,7.912668598045233e-05
0.45,0.1,0.26,0.225,0.6,1,5.500336072065143e-05
0.45,0.1,0.26,0.45,-0.6,1,7.337740534604389e-05
0.45,0.1,0.26,0.45,-0.3,1,9.653747252052783e-05
0.45,0.1,0.26,0.45,0.0,1,9.601698963002515e-05
0.45,0.1,0.26,0.45,0.3,1,5.0472930666369776e-05
0.45,0.1,0.26,0.45,0.6,1,6.487562321842323e-05
0.45,0.1,0.26,0.675,-0.6,1,8.879695681112253e-05
0.45,0.1,0.26,0.675,-0.3,1,7.233041934784552e-05
0.45,0.1,0.26,0.675,0.0,1,6.527045363433393e-05
0.45,0.1,0.26,0.675,0.3,1,6.568580271920749e-05
0.45,0.1,0.26,0.675,0.6,1,8.201956603334764e-05
0.45,0.1,0.26,0.9,-0.6,1,5.900852444528506e-05
0.45,0.1,0.26,0.9,-0.3,1,6.276186168179417e-05
0.45,0.1,0.26,0.9,0.0,1,8.528898696262415e-05
0.45,0.1,0.26,0.9,0.3,1,8.282733872731167e-05
0.45,0.1,0.26,0.9,0.6,1,5.205868882179249e-05
0.45,0.1,0.26,1.2,-0.6,0,0.15394630546350552
0.45,0.1,0.26,1.2,-0.3,0,0.12652055245508464
0.45,0.1,0.26,1.2,0.0,0,0.008349214720717663
0.45,0.1,0.26,1.2,0.3,0,0.004214028638856353
0.45,0.1,0.26,1.2,0.6,0,0.014856665138204269
0.45,0.1,0.26,1.57,-0.6,0,0.22140256468813518
0.45,0.1,0.26,1.57,-0.3,0,0.26999404481251843
0.45,0.1,0.26,1.57,0.0,0,0.26696202993672397
0.45,0.1,0.26,1.57,0.3,0,0.18397389707382944
0.45,0.1,0.26,1.57,0.6,0,0.231706116568164
0.45,0.2,-0.06,0.0,-0.6,1,9.381192762525691e-05
0.45,0.2,-0.06,0.0,-0.3,1,7.370441516696843e-05
0.45,0.2,-0.06,0.0,0.0,0,0.37335425232778896
0.45,0.2,-0.06,0.0,0.3,0,0.47954888928496003
0.45,0.2,-0.06,0.0,0.6,0,0.3731699032262467
0.45,0.2,-0.06,0.225,-0.6,1,6.528943222783145e-05
0.45,0.2,-0.06,0.225,-0.3,0,0.5291949036450181
0.45,0.2,-0.06,0.225,0.0,0,0.4364953085759481
0.45,0.2,-0.06,0.225,0.3,1,6.031186215736176e-05
0.45,0.2,-0.06,0.225,0.6,1,9.129550958261379e-05
0.45,0.2,-0.06,0.45,-0.6,1,5.7180733902483054e-05
0.45,0.2,-0.06,0.45,-0.3,1,8.640069128005559e-05
0.45,0.2,-0.06,0.45,0.0,1,6.151351991937573e-05
0.45,0.2,-0.06,0.45,0.3,1,5.044489315999418e-05
0.45,0.2,-0.06,0.45,0.6,1,9.401665263442158e-05
0.45,0.2,-0.06,0.675,-0.6,1,5.5355170073704395e-05
0.45,0.2,-0.06,0.675,-0.3,1,9.592002470578427e-05
0.45,0.2,-0.06,0.675,0.0,1,6.0743534401708714e-05
0.45,0.2,-0.06,0.675,0.3,1,8.551321647263629e-05
0.45,0.2,-0.06,0.675,0.6,1,7.801044386130735e-05
0.45,0.2,-0.06,0.9,-0.6,1,9.275276568356834e-05
0.45,0.2,-0.06,0.9,-0.3,1,8.966341066462551e-05
0.45,0.2,-0.06,0.9,0.0,1,9.065625451410557e-05
0.45,0.2,-0.06,0.9,0.3,1,7.496834418950374e-05
0.45,0.2,-0.06,0.9,0.6,1,6.868979051607204e-05
0.45,0.2,-0.06,1.2,-0.6,1,8.220072049493394e-05
0.45,0.2,-0.06,1.2,-0.3,1,6.677225326012278e-05
0.45,0.2,-0.06,1.2,0.0,1,6.355085861781091e-05
0.45,0.2,-0.06,1.2,0.3,1,7.170381114901365e-05
0.45,0.2,-0.06,1.2,0.6,1,5.416568806947895e-05
0.45,0.2,-0.06,1.57,-0.6,0,1.0511121914981774
0.45,0.2,-0.06,1.57,-0.3,1,6.151592897186239e-05
0.45,0.2,-0.06,1.57,0.0,0,0.9060251740517129
0.45,0.2,-0.06,1.57,0.3,1,8.6504839138863e-05
0.45,0.2,-0.06,1.57,0.6,1,7.57885955464287e-05
0.45,0.2,-0.02,0.0,-0.6,1,8.701914352419443e-05
0.45,0.2,-0.02,0.0,-0.3,0,0.4582065250650585
0.45,0.2,-0.02,0.0,0.0,0,0.34763388926340655
0.45,0.2,-0.02,0.0,0.3,0,0.312289980233688
0.45,0.2,-0.02,0.0,0.6,0,0.3461618833376359
0.45,0.2,-0.02,0.225,-0.6,1,6.198870150923374e-05
0.45,0.2,-0.02,0.225,-0.3,0,0.5113963866398514
0.45,0.2,-0.02,0.225,0.0,0,0.4146149030139065
0.45,0.2,-0.02,0.225,0.3,1,8.145791248313783e-05
0.45,0.2,-0.02,0.225,0.6,1,9.094564838127554e-05
0.45,0.2,-0.02,0.45,-0.6,1,8.168013333230702e-05
0.45,0.2,-0.02,0.45,-0.3,1,5.750493711469777e-05
0.45,0.2,-0.02,0.45,0.0,1,6.355829106793721e-05
0.45,0.2,-0.02,0.45,0.3,1,9.906685900986292e-05
0.45,0.2,-0.02,0.45,0.6,1,9.811301037471854e-05
0.45,0.2,-0.02,0.675,-0.6,1,5.1926988912410426e-05
0.45,0.2,-0.02,0.675,-0.3,1,8.724598579942574e-05
0.45,0.2,-0.02,0.675,0.0,1,9.320439526988751e-05
0.45,0.2,-0.02,0.675,0.3,1,8.09286293509196e-05
0.45,0.2,-0.02,0.675,0.6,1,8.13965297143946e-05
0.45,0.2,-0.02,0.9,-0.6,1,9.269086126695489e-05
0.45,0.2,-0.02,0.9,-0.3,1,8.771893445701649e-05
0.45,0.2,-0.02,0.9,0.0,1,8.81508189115425e-05
0.45,0.2,-0.02,0.9,0.3,1,5.851314286778793e-05
0.45,0.2,-0.02,0.9,0.6,1,5.8420125189524654e-05
0.45,0.2,-0.02,1.2,-0.6,1,9.287460216308475e-05
0.45,0.2,-0.02,1.2,-0.3,1,6.807945753525938e-05
0.45,0.2,-0.02,1.2,0.0,1,6.290432299821649e-05
0.45,0.2,-0.02,1.2,0.3,1,6.38558013163726e-05
0.45,0.2,-0.02,1.2,0.6,1,9.95654000500298e-05
0.45,0.2,-0.02,1.57,-0.6,1,5.280842652123901e-05
0.45,0.2,-0.02,1.57,-0.3,1,9.767031398451203e-05
0.45,0.2,-0.02,1.57,0.0,0,1.1723875358074205
0.45,0.2,-0.02,1.57,0.3,1,8.864176933703275e-05
0.45,0.2,-0.02,1.57,0.6,1,8.622670706575008e-05
0.45,0.2,0.02,0.0,-0.6,1,5.457874390320108e-05
0.45,0.2,0.02,0.0,-0.3,1,8.697868915593975e-05
0.45,0.2,0.02,0.0,0.0,0,0.32481570810318194
0.45,0.2,0.02,0.0,0.3,0,0.3324699578567905
0.45,0.2,0.02,0.0,0.6,1,7.458105812630798e-05
0.45,0.2,0.02,0.225,-0.6,1,6.029005142474946e-05
0.45,0.2,0.02,0.225,-0.3,1,9.050165834788517e-05
0.45,0.2,0.02,0.225,0.0,0,0.3955963085741309
0.45,0.2,0.02,0.225,0.3,1,8.744532890561581e-05
0.45,0.2,0.02,0.225,0.6,1,8.720528392138506e-05
0.45,0.2,0.02,0.45,-0.6,1,7.23796368184183e-05
0.45,0.2,0.02,0.45,-0.3,1,8.398775328208801e-05
0.45,0.2,0.02,0.45,0.0,1,6.441953189199987e-05
0.45,0.2,0.02,0.45,0.3,1,5.044716827655314e-05
0.45,0.2,0.02,0.45,0.6,1,5.267523432033216e-05
0.45,0.2,0.02,0.675,-0.6,1,5.076817851813642e-05
0.45,0.2,0.02,0.675,-0.3,1,8.14294317327254e-05
0.45,0.2,0.02,0.675,0.0,1,5.118508563601175e-05
0.45,0.2,0.02,0.675,0.3,1,8.245791182805765e-05
0.45,0.2,0.02,0.675,0.6,1,8.781579512009406e-05
0.45,0.2,0.02,0.9,-0.6,1,9.470772006524952e-05
0.45,0.2,0.02,0.9,-0.3,1,8.848930187800796e-05
0.45,0.2,0.02,0.9,0.0,1,7.87737186418089e-05
0.45,0.2,0.02,0.9,0.3,1,9.08811063999182e-05
0.45,0.2,0.02,0.9,0.6,1,8.332987641239065e-05
0.45,0.2,0.02,1.2,-0.6,1,5.327212864761005e-05
0.45,0.2,0.02,1.2,-0.3,1,7.023855489906714e-05
0.45,0.2,0.02,1.2,0.0,1,7.645362377815998e-05
0.45,0.2,0.02,1.2,0.3,1,7.908083709112014e-05
0.45,0.2,0.02,1.2,0.6,1,5.2713219238371044e-05
0.45,0.2,0.02,1.57,-0.6,1,6.810979044662364e-05
0.45,0.2,0.02,1.57,-0.3,1,6.078472084481581e-05
0.45,0.2,0.02,1.57,0.0,0,1.3526748389273455
0.45,0.2,0.02,1.57,0.3,1,5.486894157806688e-05
0.45,0.2,0.02,1.57,0.6,1,5.728950425485659e-05
0.45,0.2,0.06,0.0,-0.6,1,5.3706472256042815e-05
0.45,0.2,0.06,0.0,-0.3,1,9.34291049232102e-05
0.45,0.2,0.06,0.0,0.0,0,0.24665801795334066
0.45,0.2,0.06,0.0,0.3,1,8.822775229397776e-05
0.45,0.2,0.06,0.0,0.6,1,7.19074796499614e-05
0.45,0.2,0.06,0.225,-0.6,1,5.905195583529113e-05
0.45,0.2,0.06,0.225,-0.3,1,8.353251440128001e-05
0.45,0.2,0.06,0.225,0.0,0,0.37986960799405345
0.45,0.2,0.06,0.225,0.3,1,8.067261374170709e-05
0.45,0.2,0.06,0.225,0.6,1,8.786873346888836e-05
0.45,0.2,0.06,0.45,-0.6,1,6.860409774134453e-05
0.45,0.2,0.06,0.45,-0.3,1,8.455104363140636e-05
0.45,0.2,0.06,0.45,0.0,1,8.989013727812322e-05
0.45,0.2,0.06,0.45,0.3,1,5.366549521594509e-05
0.45,0.2,0.06,0.45,0.6,1,5.849546864067643e-05
0.45,0.2,0.06,0.675,-0.6,1,9.592330084588416e-05
0.45,0.2,0.06,0.675,-0.3,1,7.602818711236564e-05
0.45,0.2,0.06,0.675,0.0,1,5.31990706824778e-05
0.45,0.2,0.06,0.675,0.3,1,7.471103805357693e-05
0.45,0.2,0.06,0.675,0.6,1,7.674662559767695e-05
0.45,0.2,0.06,0.9,-0.6,1,5.03218177976301e-05
0.45,0.2,0.06,0.9,-0.3,1,9.063227289472739e-05
0.45,0.2,0.06,0.9,0.0,1,5.111997055543857e-05
0.45,0.2,0.06,0.9,0.3,1,8.633793520968745e-05
0.45,0.2,0.06,0.9,0.6,1,7.379398915308537e-05
0.45,0.2,0.06,1.2,-0.6,1,6.058113640971876e-05
0.45,0.2,0.06,1.2,-0.3,1,7.288554128528288e-05
0.45,0.2,0.06,1.2,0.0,0,0.7926349041913903
0.45,0.2,0.06,1.2,0.3,1,5.173972190839058e-05
0.45,0.2,0.06,1.2,0.6,1,5.0665151712415434e-05
0.45,0.2,0.06,1.57,-0.6,0,0.003389129342542432
0.45,0.2,0.06,1.57,-0.3,0,0.0027187417668734118
0.45,0.2,0.06,1.57,0.0,0,1.4021004033464999
0.45,0.2,0.06,1.57,0.3,0,0.0008833680977151237
0.45,0.2,0.06,1.57,0.6,0,0.000868143553080205
0.45,0.2,0.1,0.0,-0.6,1,5.3171360717152996e-05
0.45,0.2,0.1,0.0,-0.3,1,7.109676665329598e-05
0.45,0.2,0.1,0.0,0.0,1,8.366141787952089e-05
0.45,0.2,0.1,0.0,0.3,1,7.701972155160307e-05
0.45,0.2,0.1,0.0,0.6,1,8.549043898569874e-05
0.45,0.2,0.1,0.225,-0.6,1,5.831047446384701e-05
0.45,0.2,0.1,0.225,-0.3,1,7.823370241559362e-05
0.45,0.2,0.1,0.225,0.0,1,6.25289599295906e-05
0.45,0.2,0.1,0.225,0.3,1,7.936824143456507e-05
0.45,0.2,0.1,0.225,0.6,1,9.356481287524005e-05
0.45,0.2,0.1,0.45,-0.6,1,6.823785686573963e-05
0.45,0.2,0.1,0.45,-0.3,1,7.832602733224123e-05
0.45,0.2,0.1,0.45,0.0,1,7.437457052322102e-05
0.45,0.2,0.1,0.45,0.3,1,6.0462187289618925e-05
0.45,0.2,0.1,0.45,0.6,1,6.75864065528281e-05
0.45,0.2,0.1,0.675,-0.6,1,8.433549148462586e-05
0.45,0.2,0.1,0.675,-0.3,1,7.320346323789568e-05
0.45,0.2,0.1,0.675,0.0,1,6.712509749029096e-05
0.45,0.2,0.1,0.675,0.3,1,6.961341024091426e-05
0.45,0.2,0.1,0.675,0.6,1,6.541003214481082e-05
0.45,0.2,0.1,0.9,-0.6,1,5.482505875172154e-05
0.45,0.2,0.1,0.9,-0.3,1,9.356868688043226e-05
0.45,0.2,0.1,0.9,0.0,1,7.08180931389702e-05
0.45,0.2,0.1,0.9,0.3,1,9.200012996296686e-05
0.45,0.2,0.1,0.9,0.6,1,8.849138678843259e-05
0.45,0.2,0.1,1.2,-0.6,1,6.742231463282327e-05
0.45,0.2,0.1,1.2,-0.3,1,7.579815122977902e-05
0.45,0.2,0.1,1.2,0.0,0,0.8559974935796293
0.45,0.2,0.1,1.2,0.3,1,8.398297525883937e-05
0.45,0.2,0.1,1.2,0.6,1,6.0820177416685256e-05
0.45,0.2,0.1,1.57,-0.6,0,0.12516916677832654
0.45,0.2,0.1,1.57,-0.3,0,0.08912733637173076
0.45,0.2,0.1,1.57,0.0,0,1.3699511987842012
0.45,0.2,0.1,1.57,0.3,0,0.05819596055302059
0.45,0.2,0.1,1.57,0.6,0,0.029956840390014977
0.45,0.2,0.14,0.0,-0.6,1,5.480696945048631e-05
0.45,0.2,0.14,0.0,-0.3,1,6.845492756780777e-05
0.45,0.2,0.14,0.0,0.0,1,9.854020490677955e-05
0.45,0.2,0.14,0.0,0.3,1,6.794627366699811e-05
0.45,0.2,0.14,0.0,0.6,1,8.870686722807128e-05
0.45,0.2,0.14,0.225,-0.6,1,9.302351779333492e-05
0.45,0.2,0.14,0.225,-0.3,1,8.55238158690829e-05
0.45,0.2,0.14,0.225,0.0,1,6.856147917557384e-05
0.45,0.2,0.14,0.225,0.3,1,8.494026341142472e-05
0.45,0.2,0.14,0.225,0.6,1,5.297784804909116e-05
0.45,0.2,0.14,0.45,-0.6,1,5.420206941228774e-05
0.45,0.2,0.14,0.45,-0.3,1,6.75030268476313e-05
0.45,0.2,0.14,0.45,0.0,1,7.10892619625063e-05
0.45,0.2,0.14,0.45,0.3,1,5.8873346402226074e-05
0.45,0.2,0.14,0.45,0.6,1,6.493459259563498e-05
0.45,0.2,0.14,0.675,-0.6,1,8.266479677997152e-05
0.45,0.2,0.14,0.675,-0.3,1,7.327264672371325e-05
0.45,0.2,0.14,0.675,0.0,1,6.948920108726331e-05
0.45,0.2,0.14,0.675,0.3,1,6.938629376565516e-05
0.45,0.2,0.14,0.675,0.6,1,6.824441048817132e-05
0.45,0.2,0.14,0.9,-0.6,1,6.070965905244817e-05
0.45,0.2,0.14,0.9,-0.3,1,9.713600273769555e-05
0.45,0.2,0.14,0.9,0.0,1,8.54923480493561e-05
0.45,0.2,0.14,0.9,0.3,1,9.468971709645825e-05
0.45,0.2,0.14,0.9,0.6,1,5.75434739860557e-05
0.45,0.2,0.14,1.2,-0.6,1,7.181632347340048e-05
0.45,0.2,0.14,1.2,-0.3,1,7.893986043414868e-05
0.45,0.2,0.14,1.2,0.0,1,5.6248882474047254e-05
0.45,0.2,0.14,1.2,0.3,1,7.61857672414067e-05
0.45,0.2,0.14,1.2,0.6,1,7.181899322299087e-05
0.45,0.2,0.14,1.57,-0.6,0,0.28775622656155436
0.45,0.2,0.14,1.57,-0.3,0,0.17693003899871979
0.45,0.2,0.14,1.57,0.0,0,0.21127423039880225
0.45,0.2,0.14,1.57,0.3,0,0.061481090420147225
0.45,0.2,0.14,1.57,0.6,0,0.051740693961538166
0.45,0.2,0.18,0.0,-0.6,1,5.44288023243406e-05
0.45,0.2,0.18,0.0,-0.3,1,6.531723103102443e-05
0.45,0.2,0.18,0.0,0.0,1,8.779374542840422e-05
0.45,0.2,0.18,0.0,0.3,1,6.497116487671878e-05
0.45,0.2,0.18,0.0,0.6,1,5.014091920320294e-05
0.45,0.2,0.18,0.225,-0.6,1,7.548511553593718e-05
0.45,0.2,0.18,0.225,-0.3,1,7.450493125462013e-05
0.45,0.2,0.18,0.225,0.0,1,5.494495907412154e-05
0.45,0.2,0.18,0.225,0.3,1,5.016140375516102e-05
0.45,0.2,0.18,0.225,0.6,1,6.383010004311532e-05
0.45,0.2,0.18,0.45,-0.6,1,8.926360948820391e-05
0.45,0.2,0.18,0.45,-0.3,1,6.200946859802042e-05
0.45,0.2,0.18,0.45,0.0,1,7.444329368320993e-05
0.45,0.2,0.18,0.45,0.3,1,5.566234910308415e-05
0.45,0.2,0.18,0.45,0.6,1,6.0637359971927614e-05
0.45,0.2,0.18,0.675,-0.6,1,8.600791672805171e-05
0.45,0.2,0.18,0.675,-0.3,1,7.47661999527486e-05
0.45,0.2,0.18,0.675,0.0,1,7.558623864776796e-05
0.45,0.2,0.18,0.675,0.3,1,7.153580126872423e-05
0.45,0.2,0.18,0.675,0.6,1,8.078040180099754e-05
0.45,0.2,0.18,0.9,-0.6,1,6.806098815634487e-05
0.45,0.2,0.18,0.9,-0.3,1,5.0695466958251615e-05
0.45,0.2,0.18,0.9,0.0,1,5.132509863611216e-05
0.45,0.2,0.18,0.9,0.3,1,9.707712271916223e-05
0.45,0.2,0.18,0.9,0.6,1,5.8890186610149696e-05
0.45,0.2,0.18,1.2,-0.6,0,0.0766809580944615
0.45,0.2,0.18,1.2,-0.3,1,8.296763971423628e-05
0.45,0.2,0.18,1.2,0.0,1,6.282056174230779e-05
0.45,0.2,0.18,1.2,0.3,1,7.339869470179178e-05
0.45,0.2,0.18,1.2,0.6,1,9.854753957190027e-05
0.45,0.2,0.18,1.57,-0.6,0,0.18171762300148875
0.45,0.2,0.18,1.57,-0.3,0,0.3116818300769038
0.45,0.2,0.18,1.57,0.0,0,0.18011862171944346
0.45,0.2,0.18,1.57,0.3,0,0.12334330997487614
0.45,0.2,0.18,1.57,0.6,0,0.08542777894161867
0.45,0.2,0.22,0.0,-0.6,1,5.446013928774333e-05
0.45,0.2,0.22,0.0,-0.3,1,6.43641160236232e-05
0.45,0.2,0.22,0.0,0.0,1,6.798299513596342e-05
0.45,0.2,0.22,0.0,0.3,1,7.61317971219945e-05
0.45,0.2,0.22,0.0,0.6,1,6.06323402671908e-05
0.45,0.2,0.22,0.225,-0.6,1,5.806029195512554e-05
0.45,0.2,0.22,0.225,-0.3,1,6.015810618533437e-05
0.45,0.2,0.22,0.225,0.0,1,5.344965504963282e-05
0.45,0.2,0.22,0.225,0.3,1,5.0745591536095114e-05
0.45,0.2,0.22,0.225,0.6,1,6.670822628703456e-05
0.45,0.2,0.22,0.45,-0.6,1,8.166624794627292e-05
0.45,0.2,0.22,0.45,-0.3,1,6.0387680895032796e-05
0.45,0.2,0.22,0.45,0.0,1,8.608592797718209e-05
0.45,0.2,0.22,0.45,0.3,1,5.6996789205877104e-05
0.45,0.2,0.22,0.45,0.6,1,6.443151193505546e-05
0.45,0.2,0.22,0.675,-0.6,1,9.321073658781275e-05
0.45,0.2,0.22,0.675,-0.3,1,7.726483112751605e-05
0.45,0.2,0.22,0.675,0.0,1,8.185197514349079e-05
0.45,0.2,0.22,0.675,0.3,1,7.51141220007923e-05
0.45,0.2,0.22,0.675,0.6,1,8.830601560890233e-05
0.45,0.2,0.22,0.9,-0.6,1,7.862960123045573e-05
0.45,0.2,0.22,0.9,-0.3,1,5.334065872537715e-05
0.45,0.2,0.22,0.9,0.0,1,6.017267676735961e-05
0.45,0.2,0.22,0.9,0.3,1,9.946582976786058e-05
0.45,0.2,0.22,0.9,0.6,1,5.9797836685292125e-05
0.45,0.2,0.22,1.2,-0.6,0,0.2535022356446596
0.45,0.2,0.22,1.2,-0.3,0,0.04393423163422718
0.45,0.2,0.22,1.2,0.0,0,0.0006304084924442555
0.45,0.2,0.22,1.2,0.3,1,7.775754857274767e-05
0.45,0.2,0.22,1.2,0.6,1,9.723672444219665e-05
0.45,0.2,0.22,1.57,-0.6,0,0.23087476916721344
0.45,0.2,0.22,1.57,-0.3,0,0.21520129521756734
0.45,0.2,0.22,1.57,0.0,0,0.18032178043029373
0.45,0.2,0.22,1.57,0.3,0,0.17326316544761156
0.45,0.2,0.22,1.57,0.6,0,0.13126591640031793
0.45,0.2,0.26,0.0,-0.6,1,5.22366938843211e-05
0.45,0.2,0.26,0.0,-0.3,1,8.079164029937407e-05
0.45,0.2,0.26,0.0,0.0,1,5.210996013196224e-05
0.45,0.2,0.26,0.0,0.3,1,5.085996480473095e-05
0.45,0.2,0.26,0.0,0.6,1,7.687971849085494e-05
0.45,0.2,0.26,0.225,-0.6,1,9.888540650231466e-05
0.45,0.2,0.26,0.225,-0.3,1,5.404807533235193e-05
0.45,0.2,0.26,0.225,0.0,1,5.4157422990840654e-05
0.45,0.2,0.26,0.225,0.3,1,5.0183998590475965e-05
0.45,0.2,0.26,0.225,0.6,1,6.368531828559101e-05
0.45,0.2,0.26,0.45,-0.6,1,8.127656969224165e-05
0.45,0.2,0.26,0.45,-0.3,1,6.081890328904969e-05
0.45,0.2,0.26,0.45,0.0,1,5.137650832527532e-05
0.45,0.2,0.26,0.45,0.3,1,6.096568867431206e-05
0.45,0.2,0.26,0.45,0.6,1,7.33753423484595e-05
0.45,0.2,0.26,0.675,-0.6,1,5.41018256076449e-05
0.45,0.2,0.26,0.675,-0.3,1,8.086311954190208e-05
0.45,0.2,0.26,0.675,0.0,1,8.759230207984027e-05
0.45,0.2,0.26,0.675,0.3,1,7.956587990073236e-05
0.45,0.2,0.26,0.675,0.6,1,9.650156299412094e-05
0.45,0.2,0.26,0.9,-0.6,0,0.07755811037431204
0.45,0.2,0.26,0.9,-0.3,1,5.737538387661834e-05
0.45,0.2,0.26,0.9,0.0,1,6.782725847725296e-05
0.45,0.2,0.26,0.9,0.3,1,5.141579466647927e-05
0.45,0.2,0.26,0.9,0.6,1,6.174631418231443e-05
0.45,0.2,0.26,1.2,-0.6,0,0.3675828139199217
0.45,0.2,0.26,1.2,-0.3,0,0.14007794045167482
0.45,0.2,0.26,1.2,0.0,0,0.14774556563245533
0.45,0.2,0.26,1.2,0.3,0,0.02671378334376087
0.45,0.2,0.26,1.2,0.6,0,0.03125631415202964
0.45,0.2,0.26,1.57,-0.6,0,0.2330384870385463
0.45,0.2,0.26,1.57,-0.3,0,0.17324927926771447
0.45,0.2,0.26,1.57,0.0,0,0.1743583584156401
